id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3713899,Charming renovated flat near Duomo,12136521,Francesco,,DUOMO,45.45866,9.18028,Entire home/apt,130,20,3,2015-10-06,0.05,1,363
3717035,Splendido loft sui Navigli,15017011,Rossella,,S. CRISTOFORO,45.44394,9.15622,Entire home/apt,100,2,40,2018-11-07,0.72,1,364
3718110,Apartment Solari Zone,6378151,Stefania,,WASHINGTON,45.45802,9.15895,Entire home/apt,100,1,0,,,1,0
3719925,Penthouse private room with terrace,18893222,Marco,,XXII MARZO,45.45935,9.21416,Private room,39,1,114,2019-01-12,2.03,1,109
3723143,Stunning view in the heart of Milan,19019441,Romano,,PAGANO,45.47708,9.17015,Entire home/apt,92,1,447,2019-03-25,8.11,1,212
3724683,"Nice, quite apartment x 4/5 people",2518680,Silvy,,NIGUARDA - CA' GRANDA,45.52555,9.20831,Entire home/apt,60,3,0,,,1,195
3725671,Charming apartment in Brera,19033125,Elisabetta,,BRERA,45.47707,9.18232,Entire home/apt,115,2,76,2019-03-19,1.56,1,246
3725944,FUORI SALONE!ZONA TORTONA. PARKING,19033159,Giovanna,,S. CRISTOFORO,45.4406,9.1523,Entire home/apt,100,2,5,2016-04-15,0.10,1,104
3729909,"Milano centro, doppia con bagno",19055381,Michele,,SARPI,45.48271,9.17741,Private room,59,2,26,2017-05-24,0.47,1,105
3733841,Brera - Via San Marco - Charming Loft,19085686,Chiara,,BRERA,45.47236,9.18819,Entire home/apt,120,3,19,2017-09-04,0.39,1,84
3747616,"Nice room : B&B, parking free.",19170455,Orietta,,BARONA,45.43012,9.16361,Private room,29,1,176,2019-04-10,3.23,1,48
3750048,Brera: appartamento di charme,2952354,Francesca,,BRERA,45.47002,9.18741,Entire home/apt,200,3,11,2017-09-26,0.20,1,254
3753675,Flat in Piazza Duomo,15922162,Gianpietro,,DUOMO,45.46524,9.18886,Entire home/apt,145,1,7,2018-08-09,0.15,5,279
3757354,AMPIO MONOLOCALE ZONA NAVIGLI,19233632,Damiana,,NAVIGLI,45.44545,9.16462,Entire home/apt,85,2,4,2018-09-29,0.09,1,362
3757534,Un nido con vista sul parco,9301042,Elsa,,TICINESE,45.45546,9.18225,Entire home/apt,60,1,35,2018-06-12,0.63,1,284
3762624,NEW APARTMENT CORSO COMO/GARIBALDI,7993405,Federica,,GARIBALDI REPUBBLICA,45.48265,9.18922,Entire home/apt,120,10,12,2019-03-10,0.21,1,8
3763047,"""Private Room With A Nice Terrace""",17748985,Barbara,,BUENOS AIRES - VENEZIA,45.4753,9.2169,Private room,40,2,23,2019-02-02,0.41,2,358
3765731,Parsifal Apartment,19290201,Marco,,STADERA,45.43614,9.17806,Entire home/apt,64,1,486,2019-03-27,10.00,1,213
3771617,YOUR SWEET HOME IN NAVIGLI AREA,19331183,Assia,,S. CRISTOFORO,45.44318,9.15991,Entire home/apt,44,2,35,2018-08-26,0.63,1,0
3774292,"Comfy room for Rho Fiera, S.Siro Stadium & centre",5850571,Naty,,GALLARATESE,45.49481,9.1207,Private room,50,3,19,2017-10-25,0.44,2,0
3776958,Cosy flat in front of a park,19370265,Christian & Alice,,LORETO,45.49502,9.22295,Entire home/apt,48,1,5,2019-02-04,0.20,1,316
3780463,Confortevole bilocale a Milano,1549375,Norma,,VILLAPIZZONE,45.49254,9.1531,Entire home/apt,80,90,0,,,2,254
3780957,Practical and cozy. 2 bikes included!,18703266,Giulio Carlo,,GRECO,45.5038,9.21093,Entire home/apt,44,1,112,2019-04-09,2.24,1,290
3788679,"#POP ART FLAT: glamorous, entire home/apartment",2496360,Gloria,,PARCO MONLUE' - PONTE LAMBRO,45.4417,9.26567,Entire home/apt,70,1,65,2019-03-27,3.36,2,276
3796217,Appartamento Intimo nella Zona degli Artisti,5053160,Laura,,NAVIGLI,45.45214,9.17431,Entire home/apt,115,1,70,2019-03-13,1.48,23,210
3798241,Modern Loft with Car Park,19506574,Jacopo,,TIBALDI,45.44152,9.17844,Entire home/apt,80,3,5,2018-11-30,0.12,1,0
3805034,"Gio' Ponti House, independent rooftop studio",19552756,Silvia,,MAGENTA - S. VITTORE,45.46217,9.17207,Private room,85,1,1,2018-04-19,0.08,1,175
3807587,A TERRACE ON THE PARK,2237589,Barbara,,VIALE MONZA,45.50588,9.22043,Entire home/apt,113,1,137,2019-03-15,2.48,2,264
3808367,"Navigli, charming apt with terrace",7844269,Claudia,,TIBALDI,45.43915,9.17808,Entire home/apt,118,1,82,2019-01-14,1.47,12,73
3810996,Room in Milan design district,18637668,Sisters Terry&Paola,,WASHINGTON,45.45913,9.16153,Private room,50,1,84,2019-03-28,1.51,3,362
3811189,Navigli studio flat,13932188,Pamela,,NAVIGLI,45.44881,9.16081,Entire home/apt,49,1,235,2019-03-15,5.19,4,70
3815085,Cozy studio at Porta Venezia area!,1702711,Consuelo,,BUENOS AIRES - VENEZIA,45.47424,9.21031,Entire home/apt,10,4,78,2019-02-23,1.40,1,245
3816798,Lovely room in Città Studi ,16128962,Giada,,CITTA' STUDI,45.47114,9.23088,Private room,32,1,244,2019-04-10,4.35,1,79
3820328,Porta Venezia 22 sqm room subway on the block,3961167,Luisa,,BUENOS AIRES - VENEZIA,45.47622,9.20587,Private room,40,2,6,2018-04-18,0.11,4,222
3825398,Appartamento con giardino/ Flat with garden,19681205,Ilaria,,CORSICA,45.46149,9.23236,Entire home/apt,50,2,3,2017-06-12,0.12,1,285
3828367,Milan in Sarpi,2170014,Damiano,,SARPI,45.48218,9.17578,Entire home/apt,39,4,1,2014-11-22,0.02,1,256
3830716,Cozy Purple Flat near Navigli,19718917,Gaia,,S. CRISTOFORO,45.44051,9.15585,Entire home/apt,120,1,12,2017-10-29,0.25,1,0
3831140,"Lovely attic in Navigli area, wifi",7844269,Claudia,,TIBALDI,45.44123,9.17992,Private room,40,1,28,2017-03-25,0.52,12,11
3832455,Loft'nb Corso Como,13489480,Hintown,,GARIBALDI REPUBBLICA,45.4826,9.18651,Entire home/apt,150,1,5,2016-09-11,0.09,5,0
3832467,The best apartment to visit Milan,19730460,Stefano,,QUARTO OGGIARO,45.51476,9.13635,Entire home/apt,45,1,71,2019-03-10,1.56,3,297
3832670,Appartamento luminoso P.le Lotto fiera,10140337,Patrizia,,DE ANGELI - MONTE ROSA,45.48216,9.14368,Entire home/apt,99,3,3,2016-04-16,0.05,1,290
3832725,"Room & private bathroom, Navigli",7844269,Claudia,,TIBALDI,45.44223,9.17815,Private room,38,1,27,2018-12-03,0.50,12,11
3839089,Independent studio,6503192,Franca,,UMBRIA - MOLISE,45.45353,9.21829,Entire home/apt,46,3,65,2019-03-25,1.16,2,302
3839505,Staz. Centrale-  villetta d'epoca,19778568,Laura,,MACIACHINI - MAGGIOLINA,45.49228,9.19918,Private room,80,2,3,2019-01-01,0.07,1,362
3841453,accogliente bilocale con parcheggio,19793336,Liliana,,GRECO,45.50236,9.21031,Entire home/apt,70,1,16,2019-02-17,0.30,1,349
3841935,Cozy and central located,17873744,Laura,,PORTA ROMANA,45.44992,9.20802,Private room,170,1,2,2015-10-26,0.05,1,101
3844604,La Carlesca. Loft Navigli & Tortona Design area,559118,Valeria,,S. CRISTOFORO,45.44601,9.15697,Entire home/apt,300,5,3,2018-02-23,0.06,1,341
3846763,PDF84,19747665,Marco,,SARPI,45.4868,9.15885,Entire home/apt,150,4,1,2018-04-20,0.08,1,358
3856965,Cozy single bedroom in shared house ( no WIFI),17838463,Philip,,GHISOLFA,45.49121,9.15951,Private room,100,1,7,2018-04-21,0.17,1,364
3857479,Gorgeous Multilevel Loft (Complimentary WiFi),7249050,Fabrizio,,LORETO,45.49461,9.21687,Entire home/apt,85,2,53,2019-03-13,1.09,1,328
3858256,LOVELY APARTMENT IN CENTER MILAN,7755533,Loredana,,LORETO,45.48784,9.21913,Entire home/apt,60,2,317,2019-04-09,6.63,1,210
3860797,Charming & Cozy Apt@Navigli,17440066,Michal,,TICINESE,45.45698,9.18036,Entire home/apt,70,2,233,2019-01-21,4.36,1,223
3866305,Mansarda centrale e romantica,3250082,Camillo Milko,,BUENOS AIRES - VENEZIA,45.48218,9.21091,Private room,90,2,1,2017-03-08,0.04,1,361
3867063,Accogliente bilocale in zona centro,19964160,Francesca,,MAGENTA - S. VITTORE,45.45886,9.17725,Entire home/apt,110,2,0,,,1,0
3868409,L'angolino di Milano...Navigli!!,19973194,Alessio,,NAVIGLI,45.44708,9.15953,Entire home/apt,45,4,54,2016-11-01,0.96,1,70
3879218,"Milano, Navigli-Iulm-Tortona",20051788,Davide,,RONCHETTO SUL NAVIGLIO,45.43799,9.14623,Entire home/apt,115,1,6,2015-04-18,0.11,1,0
3880151,Jewel Studio next to Parisian Flat!,567573,Beatrice_&_Gordon :-),,SARPI,45.48248,9.1684,Entire home/apt,80,5,6,2018-12-31,0.13,2,254
3886057,Nice room with bathroom - Navigli,20014085,Nicoletta,,TORTONA,45.45094,9.16732,Private room,90,2,2,2016-04-16,0.05,1,178
3889613,Stanza singola zona San Siro,20122279,Giuseppe,,S. SIRO,45.47177,9.12764,Private room,29,1,13,2017-11-20,0.36,1,0
3892299,zona porta venezia,20142214,Sandro,,BUENOS AIRES - VENEZIA,45.47756,9.2061,Entire home/apt,99,1,0,,,1,0
3899850,Cute Flat in Rovereto,19900812,Yasmine,,LORETO,45.49487,9.21664,Entire home/apt,30,1,9,2015-09-30,0.16,1,0
3899992,nice view and quiet stay,20195365,Daniela,,SARPI,45.4803,9.16975,Entire home/apt,72,4,30,2019-03-27,0.54,3,156
3909432,NVK Guest House in Milan Isola Garibaldi,8970194,Natasha,,ISOLA,45.48681,9.18569,Entire home/apt,72,1,86,2019-04-07,1.54,1,277
3920628,Room in the center  MM repubblica,20305491,Michele,,CENTRALE,45.48214,9.20416,Private room,60,2,0,,,2,0
3920812,Two bedrooms lovely flat near tube,20310552,Silvia,,LORETO,45.4938,9.21759,Entire home/apt,43,1,2,2014-11-21,0.04,1,0
3920841,Wide flat in downtown near to metro,20310651,Giovanni,,LORETO,45.48768,9.22687,Entire home/apt,65,2,2,2018-04-18,0.05,1,364
3928263,Double room in the heart of milan,20351189,Manuele,,DUOMO,45.46151,9.18106,Private room,64,2,45,2019-02-24,0.81,1,365
3928707,"The Isola, trendy essence of Milan",13570563,Antonella,,ISOLA,45.48717,9.18885,Shared room,40,10,0,,,1,0
3929894,Ottimo Bilocale certosa - sempione,20359159,Claudia,,GHISOLFA,45.49276,9.15768,Entire home/apt,50,2,34,2017-01-03,0.61,1,164
3930419,Lovely place in Porta Romana,20361892,Laura,,PORTA ROMANA,45.45135,9.20436,Entire home/apt,60,2,24,2016-11-30,0.43,1,1
3939197,"Milano San Siro,",20409343,Liliana,,S. SIRO,45.48164,9.12361,Private room,80,1,8,2018-04-22,0.19,2,358
3939209,Room for rent near corso Sempione,20410087,Livia,,PAGANO,45.47872,9.16751,Private room,90,7,3,2017-06-30,0.07,2,264
3939366,Quiet and prestigious apartment in downtown Milan,20370986,Alberto,,PAGANO,45.46962,9.16478,Entire home/apt,82,3,81,2019-04-05,1.48,1,166
3941506,Apartment in Navigli Area,20423484,Monica,,NAVIGLI,45.44948,9.17591,Entire home/apt,64,2,114,2019-02-20,2.11,1,254
3941692,Cozy house in Milan,14005244,Valeria,,MACIACHINI - MAGGIOLINA,45.49601,9.19486,Private room,80,2,0,,,1,50
3941737,Big apartment with garden view,7141990,Simone,,MECENATE,45.44602,9.24214,Private room,28,1,19,2019-02-19,0.38,1,363
3944025,44suite - Lumia - Central Station Milan,502750,Silvano,,CENTRALE,45.48258,9.20564,Entire home/apt,90,1,71,2019-03-29,1.30,4,362
3959798,Maison Phenix Double Room,18892123,Salvador,,SARPI,45.47821,9.17094,Shared room,80,1,13,2016-11-07,0.40,3,365
3963881,Casa 50 Cadorna,20513968,Emiliano,,MAGENTA - S. VITTORE,45.46993,9.17184,Entire home/apt,70,3,118,2019-04-01,2.13,2,294
3965368,PERVINCA OPEN SPACE_lounge room,4145817,Simone,,ISOLA,45.49498,9.18593,Private room,42,1,22,2015-10-04,0.44,1,188
3967100,Exclusive apartment close to Duomo,18302309,Elena,,DUOMO,45.45831,9.1861,Entire home/apt,126,2,66,2019-04-06,1.29,1,304
3973405,TAVERNA CON INGRESSO INDIPENDENTE,20593927,Silvana,,GRECO,45.5042,9.21012,Private room,59,2,3,2017-04-06,0.06,1,364
3975684,Sunny Apartment Navigli- Free WI FI,20602623,Francesca,,NAVIGLI,45.45144,9.1713,Entire home/apt,120,1,24,2019-02-23,0.45,1,2
3975874,Design Dachgeschosswohnung in Mailand,20560972,Anna,,ISOLA,45.48904,9.19086,Entire home/apt,140,2,21,2019-03-24,1.35,1,333
3977941,Warhol - cosy flat,18578747,Solange,,BRERA,45.47171,9.18706,Entire home/apt,250,1,41,2016-11-12,0.75,3,365
3980793,Your downtown apartment in Milan ,20634122,Simone Pietro,,BRERA,45.46965,9.18613,Entire home/apt,88,1,271,2019-03-27,4.93,1,121
3983505,Design and tradition -Porta Volta 3,5710723,Fabio,,GARIBALDI REPUBBLICA,45.48388,9.18272,Private room,100,1,1,2015-05-01,0.02,8,363
3988464,MINILOFT-NAVIGLI-BOCCONI,20675982,Luca,,TICINESE,45.4432,9.17905,Entire home/apt,65,1,22,2016-12-17,0.40,1,315
3989020,Cozy in the Heart of Milan+parking,14827814,Elisa,,ISOLA,45.48969,9.19605,Entire home/apt,160,1,20,2018-09-09,0.36,5,232
3989053,Central Panoramic Studio,20679033,Carlo Alberto,,CENTRALE,45.48948,9.20129,Entire home/apt,73,2,413,2019-03-24,7.40,1,321
3990126,Design e tradizione - Porta Volta 4,5710723,Fabio,,GARIBALDI REPUBBLICA,45.484,9.18214,Private room,100,1,2,2018-09-15,0.15,8,363
3990697,Acogedor Chic apartamento en   centro de Milano,20054341,Ana,,BUENOS AIRES - VENEZIA,45.47047,9.21876,Entire home/apt,47,30,2,2017-02-28,0.07,1,71
3991460,Oasi nel verde a Milano Chiaravalle,2008587,Nicola,,CHIARAVALLE,45.41675,9.24086,Entire home/apt,89,5,0,,,2,365
3998608,Charmy room in center of Milano,20730238,Michael,,FARINI,45.49734,9.16726,Private room,30,5,5,2018-10-31,0.09,1,301
3999111,Loft Stazione Centrale Milano &more,8415572,Billy,,CENTRALE,45.48774,9.20913,Entire home/apt,99,4,50,2018-04-15,0.90,1,84
4003877,Stanza nel centro storico,20759244,Nicoletta E Mario,,DUOMO,45.4606,9.17645,Private room,62,3,2,2018-09-30,0.05,1,254
4010336,Milan Downtown - Sant'Ambrogio,16846677,Dario Aldo,,MAGENTA - S. VITTORE,45.4664,9.17335,Entire home/apt,80,2,57,2019-02-27,1.06,1,125
4010761,Design and tradition -Majno,5710723,Fabio,,GUASTALLA,45.47238,9.20475,Entire home/apt,38,2,231,2019-04-06,4.61,8,103
4012889,eclectic penthouse roof top terrace,14774759,Federico,,LORETO,45.48983,9.21485,Entire home/apt,223,2,36,2018-04-21,0.66,1,362
4014876,Nice small loft in Viale Lancetti,16034813,Panasini,,FARINI,45.49563,9.17755,Entire home/apt,110,2,1,2018-04-22,0.08,1,358
4015477,Fantastico bilocale in stazione centrale,20819823,Fabrizia,,CENTRALE,45.48209,9.20476,Entire home/apt,130,2,0,,,1,89
4016429,Loft next to Foundation Prada,20582597,Carlo,,UMBRIA - MOLISE,45.44973,9.21561,Entire home/apt,150,2,15,2018-09-23,0.30,1,362
4018122,MONTENAPOLEONE LUXURY APARTMENT,10011143,Filippo,,BRERA,45.47211,9.19275,Entire home/apt,140,1,75,2017-02-09,1.37,10,139
4018864,Charming Brera apartment,16328098,Luca,,BRERA,45.48121,9.18306,Entire home/apt,200,1,5,2017-04-07,0.10,1,0
4020459,Lalla's cozy home @ Fiera/MiCo,6622625,Alessandra & Fabio,,PORTELLO,45.48726,9.14933,Entire home/apt,67,2,107,2019-04-03,2.00,1,307
4021600,"Mansarda3/21 cosy,vicinanze metro",12316311,Fabrizio,,DERGANO,45.50122,9.17935,Entire home/apt,63,2,16,2016-04-13,0.29,8,0
4021898,Ampia camera zona Navigli,20850709,ViaVigevano10,,NAVIGLI,45.4511,9.17319,Private room,75,2,47,2017-09-25,0.85,1,314
4025530,B&B - Cozy and Quiet Private Room,20870809,Paola,,XXII MARZO,45.45769,9.212,Private room,50,2,40,2019-03-19,0.82,1,164
4027313,Ample flat - Isola Garibaldi area,4074080,Chiara E Marco,,ISOLA,45.48732,9.18547,Entire home/apt,200,5,36,2017-04-09,0.74,2,363
4027342,Grazioso appartamento metro Gambara,20880603,Martina,,BANDE NERE,45.46608,9.14225,Entire home/apt,90,1,0,,,2,0
4028348,Private Room in the heart of Milan,18239660,Maria Giovanna,,PORTA ROMANA,45.44687,9.20343,Private room,26,2,12,2017-06-25,0.26,1,222
4029159,Modern and cozy flat in Milan,16845879,Alba,,BUENOS AIRES - VENEZIA,45.47433,9.22131,Entire home/apt,95,2,0,,,1,0
4029992,Appartamento Moderno e Multiaccessoriato in Centro,20892579,Tripo&Pier,,BUENOS AIRES - VENEZIA,45.48092,9.21704,Entire home/apt,140,1,95,2019-04-01,1.75,1,323
4031761,Splendido attico Stazione Centrale,20880036,Cristina,,MACIACHINI - MAGGIOLINA,45.49644,9.20401,Entire home/apt,60,1,58,2018-10-22,1.07,1,347
4031796,Cozy and Central Apartment ,20902083,Ale,,BUENOS AIRES - VENEZIA,45.48024,9.2103,Entire home/apt,65,2,64,2018-10-22,1.15,1,362
4037792,Appartamento zona Navigli,1289557,Marina,,GIAMBELLINO,45.45165,9.15253,Entire home/apt,90,2,5,2017-10-23,0.09,1,362
4037848,"Great Location, Spacious and Comfy",2604325,Tomaso,,CENTRALE,45.48908,9.20834,Entire home/apt,95,2,6,2017-09-05,0.11,2,295
4044428,New Elegant Studio in Porta Romana,10142315,Andrea,,PORTA ROMANA,45.45092,9.20224,Entire home/apt,62,3,149,2019-03-14,2.78,2,308
4044945,"BRIGHT ROOM (near metro, with parking)",7300652,Mara,,BARONA,45.43323,9.16413,Private room,55,2,13,2018-11-25,0.25,2,115
4046347,Affascinante bilocale ,20921445,Ermelinda,,DE ANGELI - MONTE ROSA,45.46745,9.15169,Entire home/apt,130,2,9,2017-10-13,0.19,1,337
4051881,EXPO DESIGN APARTMENT,19192304,Andrea,,XXII MARZO,45.45642,9.2137,Private room,90,1,10,2019-02-25,0.21,1,365
4055123,Intimo appartamento nel cuore dell' Isola.,21030267,Patrizia,,ISOLA,45.48946,9.18818,Entire home/apt,120,1,29,2019-03-18,0.53,2,362
4058462,Private Room with breakfast in the center of Milan,1119434,Alessandro,,GHISOLFA,45.48832,9.16711,Private room,42,2,93,2019-04-08,2.94,1,39
4063791,Delicious Room Milan City Centre,21077299,Marta,,XXII MARZO,45.46305,9.20988,Private room,80,1,10,2018-05-12,0.19,1,363
4065010,OUTSTANDING APARTMENT IN MILAN,5221599,Carla,,BUENOS AIRES - VENEZIA,45.47238,9.21123,Entire home/apt,235,1,200,2019-03-27,3.85,1,236
4067782,Milano Duomo Apartment with View,2297402,Patrizia,,DUOMO,45.4612,9.18837,Entire home/apt,167,2,165,2019-03-24,3.08,1,174
4071056,Homelike for peace-lovers,14514895,Luisa,,BUENOS AIRES - VENEZIA,45.47247,9.20792,Entire home/apt,70,3,9,2018-09-23,0.18,1,260
4071710,Loft - studio apartment,13996448,Nicola,,MAGENTA - S. VITTORE,45.46078,9.17241,Entire home/apt,125,3,0,,,1,187
4073643,EXPO 2015 in Milan....,21127171,Marco,,GRECO,45.50225,9.20627,Entire home/apt,85,1,2,2015-04-19,0.04,1,362
4073772,"CATULLO: traVERDE, FIERE, STADIO e CENTRO",16980762,Margherita,,VILLAPIZZONE,45.49543,9.13458,Entire home/apt,80,2,0,,,1,237
4074817,Cozy garret apt in the city center!,1450989,Valentina,,PORTA ROMANA,45.4525,9.20368,Entire home/apt,100,1,66,2019-02-24,1.19,2,361
4078037,ATTICO MILANO,9935650,Michelangela,,EX OM - MORIVIONE,45.43918,9.19775,Entire home/apt,260,1,2,2015-10-12,0.04,3,163
4078234,AMAZING DESIGN APT 3BR 3BT-MOSCOVA,6664596,Virginia,,BRERA,45.47742,9.18252,Entire home/apt,229,2,135,2019-03-24,2.44,2,191
4078952,"Stanze a Milano, zona Dergano",21206736,Seba,,DERGANO,45.4979,9.17472,Private room,35,1,8,2019-02-22,0.15,1,354
4080161,Cosy loft in Milan,5980307,Lilla,,NAVIGLI,45.44471,9.17305,Entire home/apt,150,1,3,2015-07-20,0.06,1,0
4084389,NEW AND BEAUTIFUL HOUSE ON NAVIGLI,21184639,Erika,,NAVIGLI,45.44647,9.16652,Entire home/apt,70,4,4,2018-04-22,0.07,1,278
4090174,Amazing attic at amazing price!,21028320,Francesca,,STADERA,45.4252,9.16847,Entire home/apt,60,3,39,2017-10-09,0.71,1,356
4096404,Attic with sauna & pool near metro,4571936,Manuele,,S. SIRO,45.47971,9.13207,Entire home/apt,300,365,2,2015-05-09,0.04,28,0
4096711,CAMERA SINGOLA,9935650,Michelangela,,EX OM - MORIVIONE,45.43911,9.19704,Private room,130,1,2,2015-09-29,0.05,3,365
4097132,Stanza Singola e/o Condivisa,14076493,Alessandro,,MAGENTA - S. VITTORE,45.45917,9.16913,Shared room,500,1,1,2015-10-12,0.02,2,365
4097259,Big Room in Design area /Navigli,4965797,Alessandra,,NAVIGLI,45.45664,9.16963,Private room,50,1,8,2018-02-25,0.16,2,362
4097357,LOW COST EXPO_2015 ALL INCLUSIVE,14076493,Alessandro,,MAGENTA - S. VITTORE,45.45969,9.16943,Shared room,480,1,15,2015-10-12,0.27,2,365
4102322,Home 9 Central MI Porta Venezia 2-terrace,695509,Sonia,,BUENOS AIRES - VENEZIA,45.47712,9.20494,Entire home/apt,58,2,70,2018-10-15,1.31,2,154
4102793,Elegante Appartamento Vicino alla Torre Diamante,10862925,Daniela & Roberto,,CENTRALE,45.4812,9.19795,Entire home/apt,170,2,92,2019-03-31,1.70,2,239
4103846,Apartment Central Station,3628188,Stefano,,CENTRALE,45.48223,9.20165,Entire home/apt,95,1,173,2019-04-08,3.54,2,261
4104550,"Live Milan as a Resident  AC & TV all room, WiFi",21291511,Michele,,TICINESE,45.45514,9.1848,Entire home/apt,130,3,49,2018-11-19,0.89,1,279
4104653,Carinissimo ampio monolocale ,21293128,Damiano,,LODI - CORVETTO,45.4387,9.21599,Entire home/apt,61,2,239,2019-03-28,4.33,1,282
4106548,Cosy flat between Duomo and Navigli nightlife,21305065,Alessandro,,TICINESE,45.455,9.18325,Entire home/apt,125,3,130,2019-03-28,2.79,1,291
4107832,Double room in the Navigli area,5222435,Clio,,TICINESE,45.45059,9.18131,Private room,35,1,91,2019-02-15,1.66,1,40
4109607,DESIGN Studio Downtown Porta Romana fantastic area,21053236,Paola,,PORTA ROMANA,45.44824,9.20197,Entire home/apt,70,2,312,2019-04-03,5.61,2,111
4111784,Victoria's Cosy Nest in Milan,21333179,Vittoria,,UMBRIA - MOLISE,45.45351,9.21536,Shared room,25,1,45,2017-10-15,0.85,1,193
4115817,Loft con terrazzo vicino Città Studi,443989,Francesca,,PARCO FORLANINI - ORTICA,45.47013,9.24477,Entire home/apt,160,5,1,2018-04-21,0.08,3,132
4116141,Double room in Milano City,8625956,Niccolò,,CITTA' STUDI,45.48242,9.23112,Private room,250,3,2,2017-04-09,0.05,1,363
4116940,Isola Cozy small attic + terrace,3979296,Giada,,ISOLA,45.48942,9.18545,Entire home/apt,85,3,7,2018-10-22,0.14,2,353
4119943,"Milano appartam. zona Loreto €55,00",21014029,Vittorio,,PADOVA,45.49499,9.22878,Entire home/apt,55,5,6,2019-03-11,0.14,1,100
4123599,Penthouse with terrace in the city center 6 guests,2718914,Nicola,,DUOMO,45.46124,9.18192,Entire home/apt,194,3,82,2019-03-25,1.50,27,240
4126910,A nice apartment,7280165,Andrea,,BOVISA,45.49874,9.16865,Entire home/apt,35,6,23,2019-04-07,0.63,1,135
4127004,Cozy Room near Repubblica,3600717,Antonio,,CENTRALE,45.47921,9.20151,Private room,130,2,5,2019-04-11,0.10,1,71
4131551,Private room - Classy building,21434255,Assunta,,PAGANO,45.47391,9.16217,Private room,60,1,10,2017-05-12,0.21,1,193
4133112,A home in the center of Milan,15501847,Ludovica,,GUASTALLA,45.469,9.20599,Entire home/apt,150,6,3,2018-09-24,0.12,1,44
4133162,"Elegant flat in Milan, area Isola - Massimo ISOLA",21442003,Massimo,,ISOLA,45.48711,9.18757,Entire home/apt,90,3,57,2019-03-14,1.18,1,207
4133766,Corso Magenta Elegant Studio Flat,10777361,Francesco,,MAGENTA - S. VITTORE,45.46456,9.17005,Entire home/apt,100,2,3,2015-09-25,0.06,1,0
4134411,Charming studio in Darsena,20567256,Marina,,NAVIGLI,45.45355,9.17611,Entire home/apt,65,3,13,2019-04-01,0.24,1,313
